cik,tic,Year,cluster_10,cluster_100
1102934,CCMP,2021,9,80
1393311,PSA,2021,9,93
763532,LYTS,2021,9,54
1701605,BKR,2021,4,75
102752,VSEC,2021,9,54
1783400,ECOL,2021,4,29
45012,HAL,2021,4,99
1356090,PGEN,2021,5,94
918646,EXP,2021,4,58
315213,RHI,2021,7,98
1616707,W,2021,0,5
1525769,PLAY,2021,0,48
1613103,MDT,2021,5,51
1585689,HLT,2021,1,52
1364885,SPR,2021,9,78
82811,RRX,2021,9,86
1477294,ST,2021,8,20
320335,GL,2021,7,30
1518715,HMST,2021,3,55
1016281,CSV,2021,7,26
726728,O,2021,1,87
877422,SPTN,2021,0,62
39311,IBCP,2021,3,11
1141391,MA,2021,7,6
1316835,BLDR,2021,9,93
877212,ZBRA,2021,8,7
1169445,CPSI,2021,7,88
949157,CENX,2021,4,58
1647088,WSC,2021,9,40
712515,EA,2021,7,49
1687187,METC,2021,2,60
110621,RPM,2021,9,9
98677,TR,2021,0,28
769397,ADSK,2021,8,7
768835,BIG,2021,0,5
1034670,ALV,2021,9,33
93676,SCX,2021,9,78
912752,SBGI,2021,7,49
80035,PLPC,2021,9,1
1305323,ZVOI,2021,7,98
4977,AFL,2021,7,47
75362,PCAR,2021,9,34
1006837,VATE,2021,7,40
1517175,CHEF,2021,0,19
1096056,LXFR,2021,9,41
1124198,FLR,2021,4,75
933136,COOP,2021,3,81
916789,HELE,2021,9,0
24545,TAP,2021,9,19
1141103,CCRN,2021,7,42
860748,KMPR,2021,7,47
1376339,MDXG,2021,5,51
873860,OCN,2021,3,61
1498710,SAVE,2021,7,71
15615,MTZ,2021,4,44
1136869,ZBH,2021,5,85
1157408,LRN,2021,7,90
1058090,CMG,2021,0,48
879169,INCY,2021,5,4
69891,FIZZ,2021,0,19
1063761,SPG,2021,1,16
1604821,NTRA,2021,5,88
7789,ASB,2021,3,11
354950,HD,2021,0,97
91142,AOS,2021,4,63
48287,HNI,2021,9,15
921738,PENN,2021,1,91
1546417,BLMN,2021,0,48
789570,MGM,2021,1,52
1046568,PRDO,2021,7,49
1078207,NLS,2021,7,40
19745,CPK,2021,6,72
1050915,PWR,2021,4,44
18498,GCO,2021,0,5
90896,SKY,2021,9,70
1418100,AVYAQ,2021,8,32
833079,MTH,2021,1,66
1060391,RSG,2021,4,53
1324404,CF,2021,4,22
884219,VVI,2021,7,26
917491,FARO,2021,8,73
1354327,PGTI,2021,9,82
1116942,TTMI,2021,8,73
92230,TFC,2021,3,96
16099,LUB,2021,0,48
832988,SIG,2021,0,62
1069202,LII,2021,9,86
1315257,KOP,2021,4,58
789933,NC,2021,4,53
763901,BPOP,2021,3,31
910638,DDD,2021,8,7
874499,GPOR,2021,2,56
30305,DCO,2021,9,78
1101302,ENTG,2021,8,76
23217,CAG,2021,0,28
933034,STRT,2021,9,33
29669,RRD,2021,9,40
35214,FOE,2021,9,80
815097,CCL,2021,7,71
1040971,SLG,2021,1,87
791963,OPY,2021,3,2
1543151,UBER,2021,7,13
16160,CALM,2021,9,19
915840,BZH,2021,1,45
1039065,OSIS,2021,8,73
4457,UHAL,2021,1,71
896878,INTU,2021,7,57
703604,DSGR,2021,9,18
1334978,CCO,2021,7,49
1296435,NP,2021,9,9
906345,CPT,2021,1,87
885550,CACC,2021,7,61
79879,PPG,2021,9,9
46619,HEI,2021,9,33
1067701,URI,2021,9,18
92122,SO,2021,6,46
944809,OPK,2021,5,4
1564902,SEAS,2021,0,91
70318,THC,2021,7,42
96943,TFX,2021,9,12
1580905,IBP,2021,9,93
874501,AMBC,2021,7,30
912615,URBN,2021,0,5
354707,HE,2021,7,77
26324,CW,2021,8,33
1005210,SPH,2021,2,8
884624,OFIX,2021,5,51
1124941,BECN,2021,9,93
1751788,DOW,2021,9,9
1069878,TREX,2021,9,93
1390478,SLS,2021,5,65
1598428,TMST,2021,9,89
811532,FUN,2021,1,91
793733,SKYW,2021,7,71
1368622,AVAV,2021,8,7
1135185,AAWW,2021,9,24
1275187,ANGO,2021,5,51
1324948,RBC,2021,9,78
1067837,AUD,2021,7,49
728535,JBHT,2021,9,50
38725,FELE,2021,4,63
860731,TYL,2021,7,90
1021561,NUS,2021,7,21
1618756,QSR,2021,0,35
1609804,OEC,2021,4,80
1397911,LPLA,2021,7,2
1065280,NFLX,2021,7,13
1296445,ORA,2021,6,72
41719,GLT,2021,9,9
857855,UCBI,2021,3,11
1320461,CPS,2021,9,41
816956,CNMD,2021,5,85
1790982,ARNC,2021,9,82
1040130,PETS,2021,5,21
913144,RNR,2021,7,47
1402436,SSNC,2021,7,98
1657853,HTZ,2021,1,71
278166,CVCO,2021,9,45
86312,TRV,2021,7,47
716634,RDI,2021,1,74
842162,LEA,2021,9,79
1590715,AREC,2021,2,60
825542,SMG,2021,9,93
789460,INT,2021,4,99
1014111,GLAE,2021,7,40
924822,MLR,2021,9,34
1378992,BERY,2021,9,39
74260,ORI,2021,7,47
29905,DOV,2021,9,86
895728,ENB,2021,6,37
1116132,TPR,2021,0,5
109380,ZION,2021,3,55
1144980,ABG,2021,9,70
712534,FRME,2021,3,11
790051,CSL,2021,9,82
1282648,BATL,2021,2,56
39911,GPS,2021,0,69
1043604,JNPR,2021,8,27
1474735,GNRC,2021,4,44
1022671,STLD,2021,4,89
866706,ESE,2021,8,33
1114483,ITGR,2021,9,12
815094,ABMD,2021,5,51
1334036,CROX,2021,0,62
920760,LEN,2021,1,66
29534,DG,2021,0,35
922358,FGPR,2021,2,8
60519,LPX,2021,9,82
1396009,VMC,2021,9,89
913142,BDC,2021,8,54
928658,CVLG,2021,9,50
927066,DVA,2021,5,21
880266,AGCO,2021,9,18
92380,LUV,2021,7,71
277509,FSS,2021,9,86
1012100,SEE,2021,9,9
1097864,ON,2021,8,73
854560,GSBC,2021,3,11
1265131,HTH,2021,3,31
1524472,XYL,2021,9,54
1037038,RL,2021,0,5
1381197,IBKR,2021,7,68
73124,NTRS,2021,3,92
1726173,BH,2021,7,83
701985,BBWI,2021,0,35
1732845,WRK,2021,9,39
16058,CACI,2021,7,40
72331,NDSN,2021,9,78
34088,XOM,2021,2,8
1173514,HY,2021,9,34
217346,TXT,2021,9,18
1488139,AMRC,2021,4,29
1276520,GNW,2021,3,30
1287213,PLOW,2021,9,34
863110,ARTNA,2021,2,29
729580,BELFB,2021,8,20
64040,SPGI,2021,7,40
317540,COKE,2021,0,19
746838,UIS,2021,8,32
937098,TNET,2021,7,98
93389,SMP,2021,9,79
310142,SXT,2021,9,9
1599489,VRTV,2021,9,93
897077,ALG,2021,9,34
731766,UNH,2021,7,23
742112,IVCRQ,2021,5,12
1053507,AMT,2021,7,49
886158,BBBY,2021,4,22
54480,KSU,2021,4,53
732717,T,2021,7,17
4962,AXP,2021,7,57
1013880,TTEC,2021,8,90
1159281,ALR,2021,7,42
1331875,FNF,2021,3,30
1040470,AEHR,2021,8,73
1093082,HBP,2021,9,82
1585364,PRGO,2021,5,95
924901,VRE,2021,1,87
796343,ADBE,2021,8,90
720672,SF,2021,3,92
915389,EMN,2021,9,80
1101215,BFH,2021,7,6
277948,CSX,2021,4,99
798354,FISV,2021,7,57
1133311,TZOO,2021,1,67
1361538,PRIM,2021,4,29
37472,FLXS,2021,9,15
1635984,NWLI,2021,7,30
1674168,HGV,2021,1,52
108516,WOR,2021,9,41
1417398,HI,2021,9,9
1385280,CNK,2021,1,91
867665,AXAS,2021,2,8
868671,GBCI,2021,3,61
912593,SUI,2021,1,66
1666700,DD,2021,9,9
49196,HBAN,2021,3,55
59527,LECO,2021,9,79
55067,K,2021,0,28
25475,CRD.A,2021,7,26
1723089,CHX,2021,4,22
1130713,OSTK,2021,0,62
1158463,JBLU,2021,7,71
868857,ACM,2021,9,40
1582568,PBFX,2021,2,8
759944,CFG,2021,3,55
906107,EQR,2021,1,87
10329,BSET,2021,0,97
1597033,SABR,2021,7,13
1049502,MKSI,2021,8,43
60714,LXU,2021,4,22
1042893,DRQ,2021,4,1
1708035,ECVT,2021,4,64
708955,FFBC,2021,3,55
1337298,FF,2021,4,64
1063344,HT,2021,1,52
876523,EZPW,2021,7,6
891014,MTX,2021,4,80
894405,ARCB,2021,9,24
320187,NKE,2021,0,62
1748790,AMCR,2021,9,39
1041061,YUM,2021,0,35
75677,PKG,2021,9,39
1792044,VTRS,2021,5,36
27904,DAL,2021,9,24
70866,NCR,2021,7,98
813762,IEP,2021,9,93
1418091,TWTR,2021,7,13
33213,EQT,2021,6,37
1286681,DPZ,2021,0,48
1723128,AMRX,2021,5,65
1490281,GRPN,2021,0,67
1670541,ADNT,2021,9,78
84839,ROL,2021,9,93
716643,RGS,2021,0,59
795403,WTS,2021,9,86
1441236,CLW,2021,9,39
1710366,CEIX,2021,2,56
850429,TG,2021,9,9
21665,CL,2021,9,9
1283630,ACC,2021,1,74
1005731,IDT,2021,7,17
81362,KWR,2021,9,9
883948,AUB,2021,3,55
91928,SJI,2021,6,72
67347,MOD,2021,9,79
1280058,BLKB,2021,7,98
100726,UFI,2021,9,9
949870,SAM,2021,0,19
1056285,KIRK,2021,0,5
1326380,GME,2021,0,67
1121142,MAXR,2021,8,90
928054,FTK,2021,4,22
1046257,INGR,2021,9,39
1688568,DXC,2021,8,32
