caps,sale,at,ap,bkvlps,ceq,ch,ci,cogs,dp,cik,fyear
1410.9,1475.2,6350.9,7.9,13.4554,2090.4,77.1,201.2,828.1,330.8,1627014.0,2021.0
26.983,31.756,16.919,6.688,0.2048,5.427,11.005,-0.28,21.469,0.012,1386301.0,2021.0
22.948,14.974,157.016,3.145,0.3775,133.088,7.316,71.002,-67.858,3.613,1477081.0,2021.0
1436.9,910.9,1077.7,105.1,1.0054,126.4,96.6,135.1,493.6,67.6,1439288.0,2021.0
23.885,0.0,5.881,0.166,0.1592,4.263,0.773,-1.604,0.0,0.026,1424864.0,2021.0
163.754,2498.289,1121.092,200.744,30.7689,519.102,82.092,85.156,2129.414,46.205,700923.0,2021.0
2608.7,2998.6,7808.1,117.3,17.4232,2816.5,280.3,646.9,1057.8,383.6,1442145.0,2021.0
282.058,2.383,146.968,2.254,0.4984,108.585,77.404,-23.243,32.576,0.763,1420720.0,2021.0
74.256,7.424,87.735,3.402,1.7009,45.7,53.274,-4.138,5.824,0.483,1442620.0,2021.0
38.249,0.0,4.072,1.312,-0.2082,-34.242,0.486,-6.402,0.0,0.134,1407583.0,2021.0
9.021,4.659,1.871,0.738,-0.3114,-2.642,0.662,1.751,1.285,0.134,1416697.0,2021.0
28.25,222.012,113.702,4.954,6.4912,74.428,6.622,12.153,161.759,3.979,1437226.0,2021.0
24.843,0.0,0.061,0.667,-0.0278,-9.886,0.061,-1.744,0.0,0.0,1572386.0,2021.0
144.582,13.01,18.619,7.644,-0.0809,-38.958,0.619,-27.27,4.884,0.886,1417663.0,2021.0
1962.386,1503.037,2425.229,16.836,12.1272,1408.138,188.351,133.511,737.924,168.657,1124804.0,2021.0
1069.573,2827.168,2159.755,146.063,17.7345,950.5,426.22,-54.284,2648.17,91.952,1309402.0,2021.0
67.74,0.003,1.041,6.25,-0.2576,-31.794,0.554,-11.051,10.038,0.031,1437283.0,2021.0
66.426,0.0,1.298,0.717,-0.0833,-1.766,0.137,-0.229,0.0,0.036,1440799.0,2021.0
23.6,1772.6,1690.1,168.4,30.6554,511.7,25.2,-16.3,1485.0,104.9,1441236.0,2021.0
1218.575,1054.979,2219.6,134.494,8.0527,604.215,239.425,-25.493,792.183,161.131,1524741.0,2021.0
286.337,0.0,56.276,5.562,0.9725,38.076,45.951,-45.227,0.0,0.237,1444307.0,2021.0
224.505,0.0,54.924,1.117,3.5422,51.043,53.359,-19.322,0.0,0.016,907654.0,2021.0
5.471,4.576,107.196,0.365,43.0715,79.467,16.997,1.046,5.217,0.269,1230058.0,2021.0
10.694,2.656,16.698,1.964,1.2432,13.414,1.936,2.831,1.353,0.0,1425355.0,2021.0
29.17,1.393,0.935,0.228,-0.0777,-2.396,0.091,-0.436,0.148,0.068,1424768.0,2021.0
2617.169,573.988,4241.683,142.609,30.9071,1496.709,83.026,-8.18,506.96,0.0,1456772.0,2021.0
53.88,0.088,11.268,0.762,1.6119,10.218,10.724,19.212,0.048,0.092,1187953.0,2021.0
25.752,18.222,20.855,0.551,1.8513,15.714,3.9,2.131,15.439,0.263,1397016.0,2021.0
24.2,0.0,2.943,4.399,-0.0615,-9.486,0.005,-2.318,0.0,0.0,1435387.0,2021.0
22.401,21.883,39.257,0.695,8.3342,31.62,23.852,3.291,5.208,1.143,843006.0,2021.0
380.037,864.499,947.585,19.358,36.0316,574.344,168.895,45.126,595.242,14.494,1468328.0,2021.0
9.179,0.668,3.702,1.243,-0.0513,-2.798,0.109,-0.896,1.23,0.056,1442492.0,2021.0
82.977,0.0,1.959,0.246,0.0052,0.617,0.02,-2.84,0.0,0.13,1393772.0,2021.0
144.298,178.453,257.808,15.978,-4.4084,-70.142,98.132,12.053,168.204,14.059,1462418.0,2021.0
957.309,86.951,169.472,20.318,-0.2178,-93.621,65.122,-172.415,14.745,4.093,25743.0,2021.0
2081.757,725.034,13772.708,96.156,19.0472,1826.036,58.983,56.854,375.636,0.0,1464423.0,2021.0
331.481,196.098,1346.144,1.314,6.3316,769.611,1050.633,79.791,23.824,7.406,1467808.0,2021.0
640.0,3028.0,12603.0,523.0,32.3983,3563.0,960.0,-275.0,2603.0,310.0,1468174.0,2021.0
1254.2,3342.2,5919.1,148.4,4.8253,781.7,1319.1,600.2,698.6,84.4,1262039.0,2021.0
61.183,21.332,45.465,1.455,3.7809,41.049,17.748,5.602,5.638,0.924,1334325.0,2021.0
103.819,32.425,31.398,1.141,1.7461,22.637,17.532,-5.332,19.342,0.245,1463833.0,2021.0
59.254,0.0,0.715,2.095,-0.4267,-5.022,0.711,2.698,0.0,0.0,1421204.0,2021.0
21.681,90.638,82.255,0.962,2.1144,24.954,50.394,30.476,50.826,1.796,1767287.0,2021.0
706.288,0.0,419.268,13.4,0.3797,23.78,100.808,194.235,0.0,1.386,1285819.0,2021.0
1513.758,52.904,694.818,27.414,0.2565,78.748,36.665,-428.632,408.509,12.44,850261.0,2021.0
2721.042,450.853,8416.695,9.084,16.4014,2294.558,343.106,210.551,53.6,0.0,1467760.0,2021.0
89.313,55.422,54.301,12.459,0.6644,30.486,12.57,-2.199,36.125,0.38,1467761.0,2021.0
9.37,0.0,50.121,4.628,0.2622,21.542,38.616,-36.589,0.0,0.541,1734768.0,2021.0
138.62,115.781,266.06,4.216,0.4435,28.07,36.13,-18.157,110.72,0.594,890447.0,2021.0
145.916,35.502,59.841,5.238,1.5851,38.488,5.473,-18.6,50.438,1.864,1460602.0,2021.0
952.939,3737.184,4877.78,674.208,34.7428,2213.774,147.339,536.068,2334.947,92.041,1474735.0,2021.0
44.626,0.0,2.096,3.78,-0.2465,-8.156,0.772,-5.145,0.0,0.262,1474835.0,2021.0
3403.127,5.207,5277.307,173.787,10.3287,1143.632,337.664,-56.695,34.915,0.0,1428205.0,2021.0
304.853,76.448,980.722,16.137,-4.9676,-215.684,24.776,-79.946,69.02,16.385,1472072.0,2021.0
1161.603,233.609,5177.419,47.642,18.3842,1064.382,92.661,132.439,60.151,0.0,1411342.0,2021.0
997.855,679.394,742.032,29.061,8.8438,568.428,51.333,238.249,307.795,15.012,1406666.0,2021.0
1812.244,3820.806,8613.766,459.093,19.6057,3094.734,1708.955,393.555,2417.475,259.088,1477294.0,2021.0
308.332,0.191,68.946,2.21,1.0898,62.798,53.318,-28.225,0.149,0.062,1410098.0,2021.0
102.447,8.175,4.438,3.824,-0.0954,-5.284,0.735,-8.288,4.302,0.707,1447380.0,2021.0
23.608,0.438,7.597,0.539,2.3099,6.484,6.75,-4.865,0.136,0.022,1789192.0,2021.0
433.258,385.276,615.846,8.33,13.4479,484.259,207.552,44.171,116.89,24.914,1092699.0,2021.0
720.386,42.295,105.341,2.712,1.3305,45.87,70.542,-53.345,4.67,0.067,1325879.0,2021.0
182.482,16.299,65.581,0.427,2.0615,48.787,54.109,-14.41,4.849,0.159,1285550.0,2021.0
346.736,13.165,148.467,2.055,2.2573,143.728,120.204,-40.377,10.301,2.591,1463972.0,2021.0
1016.855,1678.793,3343.651,81.469,29.0169,2161.959,723.775,919.892,503.398,78.187,1477641.0,2021.0
884.376,6426.933,11489.1,1072.934,36.4621,1739.462,1309.962,146.372,5116.547,262.306,1481513.0,2021.0
51.186,0.041,6.055,1.578,-0.1551,-6.844,0.508,-8.391,7.264,0.175,1443388.0,2021.0
163.552,541.453,572.476,27.375,9.3386,214.61,36.964,35.133,389.947,20.316,1287213.0,2021.0
149.684,84.049,151.471,15.948,2.0253,74.424,3.528,-18.846,70.372,5.47,1477246.0,2021.0
320.315,578.487,449.515,45.231,5.4875,295.148,110.318,23.537,491.755,16.201,1117297.0,2021.0
220.078,1870.296,1259.454,231.974,0.0195,1.308,41.176,-14.436,1245.329,66.5,1483510.0,2021.0
83.587,9.002,30.658,1.567,2.8955,25.978,21.949,-6.596,9.883,0.09,1398805.0,2021.0
2855.798,540.786,5013.969,35.08,31.4704,1836.928,230.415,-234.435,369.835,208.713,1483934.0,2021.0
183.355,50.042,11.21,17.98,-0.9642,-32.191,1.223,-12.866,44.671,0.331,1415684.0,2021.0
1.648,0.379,0.592,0.0,-0.0017,-0.057,0.03,0.012,0.363,0.0,1394108.0,2021.0
401.055,1414.41,4725.477,220.008,19.5136,1070.673,1322.319,14.245,592.4,84.799,1386278.0,2021.0
4.856,0.0,0.261,0.214,-0.0042,-0.326,0.261,-0.076,0.0,0.0,1452804.0,2021.0
863.01,1579.926,3026.787,255.653,53.5848,1032.9,172.114,319.602,783.404,126.436,1486159.0,2021.0
1568.539,2012.622,9959.84,152.383,5.516,1721.394,805.363,-89.1,1548.548,236.603,1483994.0,2021.0
244.863,0.0,38.825,0.427,0.12,27.284,33.892,-17.075,0.0,1.094,1411906.0,2021.0
135.643,3.683,70.346,0.0,0.6154,62.524,3.48,-8.4,1.189,2.134,1412095.0,2021.0
317.102,46.006,74.66,4.553,1.9857,57.875,21.729,3.387,30.638,1.664,1471727.0,2021.0
657.485,892.398,1050.384,52.976,6.3716,489.198,130.572,42.659,335.788,84.407,1288469.0,2021.0
1131.628,1186.517,2241.182,19.092,17.4674,957.089,429.279,11.193,840.61,117.767,1337619.0,2021.0
42.661,12.813,29.53,0.358,3.4291,23.445,6.276,-20.379,23.045,0.085,1473334.0,2021.0
80.791,0.0,0.006,0.326,-0.0004,-3.05,0.006,-1.553,0.0,0.0,1381871.0,2021.0
2664.251,307.125,5164.915,18.329,15.1897,2582.692,181.09,340.28,73.714,0.0,1476765.0,2021.0
2878.751,2833.736,13366.449,1406.35,36.341,2866.58,1520.027,738.039,1310.893,281.071,1175454.0,2021.0
610.085,290.289,305.567,58.125,2.8799,152.961,77.833,-40.078,196.315,22.779,1227025.0,2021.0
839.3,2960.4,1890.0,367.3,2.5193,136.8,179.9,47.9,2389.9,157.3,1481792.0,2021.0
95.473,0.21,65.999,1.466,1.1767,47.69,4.072,-10.998,0.08,0.044,1413754.0,2021.0
8.579,18.439,10.872,6.537,-0.001,-0.211,0.948,-1.038,16.249,1.75,1515964.0,2021.0
0.076,119.085,88.453,10.099,1.7434,69.995,0.509,12.626,99.283,4.922,1359687.0,2021.0
2179.0,9214.0,16451.0,87.0,52.5706,5767.0,1228.0,1117.0,7349.0,158.0,1472787.0,2021.0
29803.0,53823.0,62131.0,10025.0,29.2246,30189.0,17576.0,5335.0,37306.0,2911.0,1318605.0,2021.0
11.866,0.0,3.499,0.016,0.0021,2.613,3.384,-3.826,0.0,0.058,1412126.0,2021.0
283.982,1215.697,2224.821,308.963,13.6179,704.264,50.45,82.814,942.104,46.7,1488139.0,2021.0
199.151,317.919,461.889,14.876,20.336,277.099,84.335,18.106,171.898,14.996,1487952.0,2021.0
54.341,0.088,14.103,0.279,2.2499,10.82,3.346,-6.874,0.081,0.208,1490161.0,2021.0
266.068,55.263,54.692,2.615,0.3547,30.883,18.243,-4.849,21.441,1.332,1453593.0,2021.0
107.907,540.453,517.546,30.492,9.8716,327.44,88.436,20.181,243.195,12.388,1495320.0,2021.0
3.064,2.195,1.103,0.169,-0.1037,-1.402,0.35,0.325,1.465,0.115,1394638.0,2021.0
174.288,2124.074,2501.38,189.842,6.9716,637.175,33.891,310.233,1500.372,73.425,1486957.0,2021.0
800.728,6.254,191.06,2.659,3.5106,168.929,45.627,-130.004,98.186,0.466,1426800.0,2021.0
8.666,1.222,0.599,0.079,-0.1887,-4.492,0.015,-4.816,1.122,1.757,1464865.0,2021.0
1195.775,450.477,3563.368,36.517,-12.6225,1024.305,30.205,20.532,286.744,27.607,1481832.0,2021.0
4373.337,3226.41,8677.728,30.125,20.5491,4672.393,1580.317,519.649,430.286,353.751,1492426.0,2021.0
662.996,375.794,631.827,31.488,9.9792,370.168,19.465,20.543,218.274,15.819,913277.0,2021.0
7.565,589.796,1144.756,28.484,6.4779,466.212,266.351,161.274,249.064,75.07,1559865.0,2021.0
182.255,4.735,18.239,0.753,1.0285,4.587,4.833,-2.959,2.805,0.897,1333822.0,2021.0
1272.796,270.959,3295.812,25.577,13.4949,1321.245,58.077,207.182,78.903,0.0,1496099.0,2021.0
244.578,0.0,141.262,1.717,1.0909,138.136,136.377,-20.606,0.0,0.023,1488039.0,2021.0
4358.265,4390.907,5082.528,89.838,6.2211,4030.151,1638.189,-1189.66,2013.477,189.859,1499620.0,2021.0
1.485,0.002,0.01,0.0,-0.001,-0.366,0.01,-1.633,0.001,0.0,1446152.0,2021.0
556.441,675.821,1714.276,0.0,21.041,1265.783,535.954,196.025,335.33,23.073,1499543.0,2021.0
3960.418,1427.901,9581.694,72.828,68.6197,3709.995,843.212,73.057,940.607,205.1,1498828.0,2021.0
301.359,60.015,513.96,2.721,11.5631,245.335,38.054,27.782,19.761,0.0,1487428.0,2021.0
256.241,0.0,21.77,0.605,0.5287,18.115,19.031,-9.895,0.0,0.044,1292519.0,2021.0
942.091,541.533,2075.353,10.543,16.3278,730.408,585.578,41.829,124.679,28.548,1396814.0,2021.0
1.222,0.072,0.447,0.039,0.0092,0.092,0.041,-0.531,0.013,0.042,1496690.0,2021.0
437.554,2.818,77.893,2.121,-0.2623,-35.893,12.663,-35.099,37.874,1.1,1427925.0,2021.0
124.605,5.495,9.535,0.313,0.0006,8.515,6.068,6.255,4.938,0.686,1463208.0,2021.0
69.51,0.0,35.971,0.026,5.1751,34.549,35.221,23.869,0.0,0.0,1502377.0,2021.0
385.827,195.704,132.448,0.832,0.6763,67.034,28.507,-14.373,126.68,14.667,1310114.0,2021.0
434.337,579.775,1689.152,9.331,15.3194,815.851,203.434,45.988,72.455,32.595,1356576.0,2021.0
457.439,36.491,144.924,5.742,17.1845,87.349,9.573,-9.716,31.574,7.404,1481241.0,2021.0
867.133,1124.352,2582.401,151.979,9.1066,1011.719,199.766,144.999,451.856,218.127,1499505.0,2021.0
2473.674,1332.013,4940.651,184.403,1.1712,529.237,131.62,-77.836,346.006,467.221,1509991.0,2021.0
1998.0,9524.0,10627.0,603.0,70.2,2808.0,627.0,1168.0,7863.0,293.0,1501585.0,2021.0
234.549,355.674,636.669,33.567,11.9648,399.204,41.445,17.105,205.59,20.205,1489096.0,2021.0
711.474,1503.73,2610.316,134.311,-0.4487,-33.916,443.707,256.513,736.706,148.66,1564902.0,2021.0
1103.224,0.711,666.476,4.868,2.7093,547.255,40.833,-59.817,7.687,5.128,1392380.0,2021.0
51.507,0.808,13.2,0.802,0.5125,4.198,2.785,-17.271,0.601,0.113,1162896.0,2021.0
88.061,0.0,3.886,1.148,-6.5099,-17.414,0.002,-1.127,0.0,0.0,773717.0,2021.0
721.2,1456.0,1615.4,126.0,5.9946,498.1,63.8,49.2,1117.9,134.8,1514705.0,2021.0
25.209,13.639,5.282,0.616,-0.0149,-3.571,2.16,-1.338,10.705,0.065,1482541.0,2021.0
10.101,2659.941,2361.257,269.215,1.0473,220.43,278.83,22.84,2215.488,120.394,1508478.0,2021.0
3533.054,12095.965,14376.164,917.522,10.6363,2722.872,532.591,7.028,11233.272,494.8,1584509.0,2021.0
444.074,49.438,317.473,7.976,8.175,305.714,18.04,-21.817,13.965,12.244,827876.0,2021.0
216.625,4.495,39.712,0.893,4.0419,33.532,12.004,-14.918,3.58,0.161,1433607.0,2021.0
314.242,1745.757,1073.795,118.284,9.2433,350.211,115.155,-4.894,1320.307,34.965,1517175.0,2021.0
298.389,50.879,89.564,13.916,-0.6421,-24.306,4.835,-20.268,23.011,10.405,1383395.0,2021.0
33262.0,119983.0,85373.0,13700.0,45.2608,26206.0,5291.0,11446.0,110729.0,3364.0,1510295.0,2021.0
176.77,6.319,102.678,0.04,13.7464,94.754,0.0,-7.388,3.256,0.0,1495584.0,2021.0
772.207,32.219,170.175,1.652,6.0052,149.637,65.247,9.213,6.51,0.329,1509223.0,2021.0
202.854,117.019,76.823,29.64,-0.1322,-10.916,12.894,-43.912,92.915,9.624,1491419.0,2021.0
849.081,-69.296,7068.677,0.0,4.3397,768.097,385.143,-64.76,15.251,0.0,1518621.0,2021.0
104.745,428.351,1459.662,49.283,28.886,282.736,10.507,88.687,276.043,6.9,1519401.0,2021.0
23.73,1.919,0.429,0.058,0.0119,0.371,0.046,0.04,1.07,0.0,1414953.0,2021.0
64.341,3.979,19.433,1.464,0.0007,4.869,1.397,-6.115,2.045,0.108,919175.0,2021.0
148.452,30.022,90.795,2.087,1.206,74.825,75.433,-3.141,14.462,1.089,1495231.0,2021.0
336.08,1.109,74.643,2.759,0.3133,64.715,68.135,-47.762,48.502,0.154,1411685.0,2021.0
347.971,3077.608,5748.946,173.207,20.0842,851.088,892.221,237.882,1432.083,93.881,1514991.0,2021.0
0.0,7.055,8.95,0.446,2.687,6.594,2.572,0.676,3.727,0.267,1493137.0,2021.0
476.057,238.782,440.718,26.407,4.5017,303.647,123.358,5.224,113.788,7.448,1510593.0,2021.0
17.369,0.021,1.056,0.553,-0.0301,-1.848,0.008,-2.88,0.014,0.05,1468679.0,2021.0
837.924,1382.049,2079.256,113.767,3.2128,430.168,119.316,142.995,801.427,26.2,1463101.0,2021.0
56.788,13.012,8.135,2.268,-0.1149,-10.239,1.389,-3.633,7.667,0.273,728385.0,2021.0
673.461,121.622,182.954,17.44,3.8656,128.408,76.564,-37.094,102.245,9.44,1145986.0,2021.0
468.1,4827.5,4712.2,516.8,26.7309,1013.1,573.0,478.9,3955.7,159.7,1519061.0,2021.0
166.929,775.694,504.823,28.144,5.6314,174.713,42.201,64.228,482.195,16.836,1524025.0,2021.0
5625.0,2800.5,6358.9,95.6,2.7527,3111.9,984.0,-160.6,776.0,238.9,1439404.0,2021.0
558.945,0.0,14.749,0.12,1.0579,14.187,14.203,-2.455,0.0,0.0,1274792.0,2021.0
1337.841,3.224,19.635,12.135,-0.0006,-27.322,0.725,5.605,5.292,0.644,931059.0,2021.0
709.186,3244.05,2558.944,162.847,34.3545,1727.826,497.653,210.548,2826.772,47.385,1463258.0,2021.0
4199.108,930.614,6741.033,485.856,55.0412,4654.998,254.454,178.921,207.129,284.191,1509589.0,2021.0
83.007,20.048,18.066,2.624,0.0315,3.543,1.375,-15.554,10.479,1.153,1510964.0,2021.0
1269.601,606.92,1134.145,28.712,6.8513,471.736,156.537,37.114,226.029,69.953,1493594.0,2021.0
4.14,0.175,0.096,2.095,-0.1255,-5.412,0.096,-0.441,0.461,0.0,1510832.0,2021.0
135.659,396.467,495.324,4.127,13.4504,262.794,106.621,30.176,298.996,20.197,1524931.0,2021.0
2077.592,1662.981,4262.153,166.013,16.1834,1907.21,48.135,640.636,426.536,346.973,1520006.0,2021.0
298.793,211.093,216.468,11.039,2.3336,96.26,45.739,4.923,66.358,8.322,1313275.0,2021.0
2788.628,1394.075,2551.824,71.386,30.0896,513.78,56.798,145.008,475.033,219.588,1528129.0,2021.0
3018.3,7656.1,7936.2,764.9,22.6915,3064.8,471.5,802.9,4778.9,185.2,1519751.0,2021.0
70.911,18.273,45.055,1.647,0.6002,12.775,17.489,-13.056,14.643,2.054,1307579.0,2021.0
475.396,3228.482,3913.171,410.552,18.9291,762.786,292.714,365.187,1856.099,64.7,1528930.0,2021.0
104.74,145.581,171.423,1.791,4.9783,93.363,73.489,26.966,107.82,2.397,1524223.0,2021.0
811.701,3079.582,2669.808,122.11,10.4975,1009.272,140.085,62.31,2191.068,70.042,1771515.0,2021.0
1703.815,1479.388,2785.628,96.317,-8.3364,-1740.1,208.509,-305.641,909.346,76.471,1713952.0,2021.0
103.039,37.932,125.781,6.233,3.7954,74.28,4.483,-13.029,10.667,6.83,1083220.0,2021.0
342.765,127.358,208.024,5.923,2.6966,112.55,32.756,-26.985,20.008,2.923,805928.0,2021.0
1617.204,743.267,2321.845,27.83,18.5698,1544.894,384.91,-67.479,340.074,36.955,1528396.0,2021.0
2636.35,2314.394,4768.078,98.575,28.2775,2517.489,133.813,566.927,1509.764,106.717,1520697.0,2021.0
133.415,21.937,116.809,3.76,0.9085,86.101,1.455,-10.906,13.189,1.221,1500123.0,2021.0
751.217,2.053,108.662,2.302,0.4726,87.559,21.252,-71.219,63.256,0.206,1526119.0,2021.0
53.341,38.342,34.924,3.785,1.6978,20.352,13.024,-5.908,36.012,0.565,1023994.0,2021.0
425.066,336.216,455.1,54.193,-1.7053,-64.841,18.799,-32.07,166.455,34.679,1533924.0,2021.0
2641.712,148.757,472.833,27.308,-2.1597,-278.84,143.428,-263.65,30.33,8.496,1466301.0,2021.0
2874.0,27253.4,11641.4,911.7,16.009,1926.2,1341.5,341.9,26149.4,230.1,1534504.0,2021.0
1522.572,1031.839,1050.528,16.127,10.4102,751.318,479.783,35.388,78.097,55.683,1345016.0,2021.0
656.033,68.791,396.503,47.429,0.2267,108.671,305.744,-164.826,242.69,5.102,1429260.0,2021.0
1326.0,902.0,2289.0,140.0,5.6921,789.0,723.0,-170.0,83.0,111.0,1526520.0,2021.0
95.05,682.425,1740.614,105.823,2.3091,376.366,152.83,-96.797,550.322,192.088,1549107.0,2021.0
218.45,900.45,4561.811,259.641,9.3246,2368.326,376.999,-255.058,523.456,192.809,1013131.0,2021.0
9965.694,13076.19,24876.948,4501.085,0.9425,14833.106,2984.408,2961.829,5655.957,814.122,1565025.0,2021.0
2336.93,57282.156,134428.2,6965.443,14.9547,77556.426,38430.364,21119.256,13575.226,15242.196,1046179.0,2021.0
0.0,369.167,444.766,24.726,3.9492,337.701,152.739,98.475,217.184,23.338,1023512.0,2021.0
1526.423,14061.107,25951.253,159.982,24.8235,9721.324,732.692,3174.453,4738.722,3083.257,1015650.0,2021.0
2821.679,36444.234,42477.09,8557.775,6.8438,5241.191,5028.175,-1537.594,29326.135,3153.458,926042.0,2021.0
108.423,485.464,802.131,27.893,3.4989,299.582,68.495,41.701,315.499,33.963,1221029.0,2021.0
89.919,10422.058,14220.273,377.953,1.5862,8672.482,1368.237,1764.769,7025.54,407.311,1123799.0,2021.0
7458.27,16000.853,50880.05,209.054,31.5107,10681.141,3377.615,-1756.656,12785.224,3802.965,1041668.0,2021.0
13.336,8679.147,10033.77,2502.003,1.8812,1518.89,1351.304,-9.593,6418.494,492.927,1122491.0,2021.0
153.048,2404.376,2748.566,205.835,35.3707,540.96,485.391,144.8,1718.333,122.184,1045986.0,2021.0
1827.782,825.762,1854.638,84.952,11.8887,1297.571,235.39,-110.039,701.165,123.866,1575828.0,2021.0
275.17,16.811,130.256,5.504,0.3857,11.544,99.576,-54.282,9.518,0.578,1479615.0,2021.0
2527.527,17523.933,25424.921,1377.263,9.0352,8377.425,1142.556,3503.948,10076.797,1211.286,1370431.0,2021.0
1727.331,7686.541,16272.805,301.822,3.8179,9531.968,4785.693,1948.55,3463.59,1697.197,1033767.0,2021.0
22.0,28945.0,40260.0,4921.0,7.9552,15579.0,4159.0,4567.0,18514.0,893.0,1091587.0,2021.0
337.0,16311.0,15555.0,545.0,2.3708,9941.0,2305.0,2642.0,10530.0,466.0,1067491.0,2021.0
3288.323,20038.184,39085.97,975.286,24.6458,14442.653,1685.125,2543.677,12460.869,1803.079,1333141.0,2021.0
78.707,3985.342,3218.981,396.222,46.6891,2332.028,931.992,256.478,3266.533,67.956,1044896.0,2021.0
0.0,83966.0,174348.0,5483.0,10.6418,69407.0,10467.0,22985.0,30920.0,10734.0,1119639.0,2021.0
155.962,2825.009,3858.552,210.448,15.1277,2510.555,195.703,272.564,1250.804,155.804,1135951.0,2021.0
947.757,204.277,2907.293,83.92,2.0389,278.504,140.173,-527.621,486.073,11.553,1340243.0,2021.0
455.254,198.871,397.315,7.599,2.9737,192.916,191.924,-1.089,8.869,10.238,1828316.0,2021.0
1626.531,784.174,2542.106,82.568,17.7441,1566.877,795.361,273.406,483.228,76.893,1412558.0,2021.0
241.197,474.23,583.654,37.593,9.9162,452.762,279.547,50.775,306.448,14.239,1325702.0,2021.0
205.952,1.161,19.815,0.362,0.4853,18.391,18.244,-5.645,0.0,0.0,1534525.0,2021.0
29.393,0.0,48.826,4.406,0.4036,41.28,42.186,-27.895,0.0,0.141,1723069.0,2021.0
6180.655,7595.135,18514.236,707.564,17.6454,13688.366,1435.419,1307.332,3491.319,1384.177,1132924.0,2021.0
20401.0,54304.0,217627.0,17811.0,34.6634,68669.0,12097.0,2233.0,18495.0,4602.0,1668717.0,2021.0
1320.501,738.22,13205.972,58.196,11.2433,1706.33,1084.502,-237.607,229.248,8.681,1379009.0,2021.0
78.334,270.884,293.021,21.275,6.4508,132.46,50.306,34.077,126.306,18.096,1337117.0,2021.0
1839.965,1297.413,3766.963,53.536,5.1889,3395.116,1370.069,464.236,806.103,29.674,1434265.0,2021.0
7.733,0.091,17.223,0.202,1.0743,16.144,15.671,-5.334,0.211,0.354,1166272.0,2021.0
2.52,0.109,20.283,0.08,3.4175,19.415,18.779,-6.297,0.038,0.033,1660046.0,2021.0
328.889,29.232,125.501,3.12,4.6455,115.655,110.746,-26.47,5.234,0.715,1762303.0,2021.0
252.572,0.0,187.852,2.562,11.4438,180.411,142.652,-20.025,0.0,0.012,1728205.0,2021.0
24.458,2.896,61.502,1.368,0.7343,54.935,45.428,-22.854,16.081,1.552,1506184.0,2021.0
752.602,36.939,263.372,7.385,5.438,184.38,178.593,-58.417,7.866,2.771,1314102.0,2021.0
457.73,0.0,21.981,2.611,0.6986,10.836,18.4,-13.399,0.0,0.395,1095981.0,2021.0
91.077,3982.235,4336.223,84.854,22.3233,2447.621,681.528,469.267,2962.169,32.421,1561680.0,2021.0
8485.754,129860.926,769957.242,8944.32,13.3274,75339.109,9514.497,11990.25,117772.287,710.911,1268896.0,2021.0
3771.8,2767.0,6727.5,94.8,27.68,4647.8,1118.6,542.0,1790.5,31.2,1274173.0,2021.0
798.892,27746.036,22073.491,2916.331,25.6197,8528.193,2430.951,1719.128,25609.139,525.871,1138118.0,2021.0
968.927,927.74,2971.617,22.067,13.7941,717.06,55.146,14.717,363.012,82.41,1280058.0,2021.0
1566.0,5608.7,3937.3,331.7,13.6432,2423.8,244.8,404.6,4646.9,296.2,1692063.0,2021.0
1434.976,1138.988,2154.075,16.192,15.3607,795.207,246.091,-64.293,215.848,149.524,1142596.0,2021.0
586.879,316.219,552.751,28.047,10.8368,424.489,28.825,-28.343,143.687,27.058,1275187.0,2021.0
41.662,62.212,23.783,5.416,0.1609,7.41,6.123,-0.716,45.26,0.398,312257.0,2021.0
514.9,2101.6,2025.4,332.9,18.9065,848.9,466.5,121.1,1630.5,67.5,1275014.0,2021.0
158.781,0.0,0.011,0.006,-0.0294,-0.862,0.011,-0.502,0.0,0.0,1310488.0,2021.0
330.88,9.15,122.085,0.0,3.0743,33.0,8.421,0.275,8.215,0.069,1275477.0,2021.0
22.974,3.478,2.237,0.471,-0.0972,-6.326,0.189,0.52,2.17,0.134,1576197.0,2021.0
221.023,717.398,1021.064,43.994,6.0172,704.488,3.221,61.781,432.609,61.664,1711375.0,2021.0
311.976,5358.291,3165.474,387.245,-10.7846,-2182.675,235.895,1112.907,2913.948,130.987,1302362.0,2021.0
1832.319,7208.924,10849.544,1148.746,7.454,5123.477,719.239,237.979,2469.172,501.034,1776967.0,2021.0
108.841,1547.097,1603.194,248.425,4.9898,869.724,336.024,433.82,792.348,21.342,1342338.0,2021.0
1702.549,430.025,3768.523,26.012,9.7213,1960.582,152.528,-327.003,349.264,344.994,1604481.0,2021.0
384.049,7.571,113.374,4.374,0.8495,83.284,71.791,-87.005,92.41,1.347,1599298.0,2021.0
92.855,7.434,744.717,19.598,4.4866,581.397,136.881,-100.126,28.455,4.264,1345099.0,2021.0
3105.345,612.558,5906.314,152.747,45.8616,3006.364,2540.067,-114.909,776.666,24.228,1421876.0,2021.0
46.8,2899.9,10346.6,80.9,7.7319,2821.0,558.4,-297.9,389.9,1063.4,1359711.0,2021.0
